name,value,year
Pampers,16303.2,2016.6
Pampers,16331.4,2016.7
Pampers,16359.6,2016.8
Pampers,16387.8,2016.9
Pampers,16416,2017
Pampers,16436.1,2017.1
Pampers,16456.2,2017.2
Pampers,16476.3,2017.3
Pampers,16496.4,2017.4
Pampers,16516.5,2017.5
Pampers,16536.6,2017.6
Pampers,16556.7,2017.7
Pampers,16576.8,2017.8
Pampers,16596.9,2017.9
Pampers,16617,2018
Panasonic,3734,2000
Panasonic,3709.6,2000.1
Panasonic,3685.2,2000.2
Panasonic,3660.8,2000.3
Panasonic,3636.4,2000.4
Panasonic,3612,2000.5
Panasonic,3587.6,2000.6
Panasonic,3563.2,2000.7
Panasonic,3538.8,2000.8
Panasonic,3514.4,2000.9
Panasonic,3490,2001
Panasonic,3455.1,2001.1
Panasonic,3420.2,2001.2
Panasonic,3385.3,2001.3
Panasonic,3350.4,2001.4
Panasonic,3315.5,2001.5
Panasonic,3280.6,2001.6
Panasonic,3245.7,2001.7
Panasonic,3210.8,2001.8
Panasonic,3175.9,2001.9
Panasonic,3141,2002
Panasonic,3152.6,2002.1
Panasonic,3164.2,2002.2
Panasonic,3175.8,2002.3
Panasonic,3187.4,2002.4
Panasonic,3199,2002.5
Panasonic,3210.6,2002.6
Panasonic,3222.2,2002.7
Panasonic,3233.8,2002.8
Panasonic,3245.4,2002.9
Panasonic,3257,2003
Panasonic,3279.3,2003.1
Panasonic,3301.6,2003.2
Panasonic,3323.9,2003.3
Panasonic,3346.2,2003.4
Panasonic,3368.5,2003.5
Panasonic,3390.8,2003.6
Panasonic,3413.1,2003.7
Panasonic,3435.4,2003.8
Panasonic,3457.7,2003.9
Panasonic,3480,2004
Panasonic,3503.4,2004.1
Panasonic,3526.8,2004.2
Panasonic,3550.2,2004.3
Panasonic,3573.6,2004.4
Panasonic,3597,2004.5
Panasonic,3620.4,2004.6
Panasonic,3643.8,2004.7
Panasonic,3667.2,2004.8
Panasonic,3690.6,2004.9
Panasonic,3714,2005
Panasonic,3740.3,2005.1
Panasonic,3766.6,2005.2
Panasonic,3792.9,2005.3
Panasonic,3819.2,2005.4
Panasonic,3845.5,2005.5
Panasonic,3871.8,2005.6
Panasonic,3898.1,2005.7
Panasonic,3924.4,2005.8
Panasonic,3950.7,2005.9
Panasonic,3977,2006
Panasonic,3992.8,2006.1
Panasonic,4008.6,2006.2
Panasonic,4024.4,2006.3
Panasonic,4040.2,2006.4
Panasonic,4056,2006.5
Panasonic,4071.8,2006.6
Panasonic,4087.6,2006.7
Panasonic,4103.4,2006.8
Panasonic,4119.2,2006.9
Panasonic,4135,2007
Panasonic,4149.6,2007.1
Panasonic,4164.2,2007.2
Panasonic,4178.8,2007.3
Panasonic,4193.4,2007.4
Panasonic,4208,2007.5
Panasonic,4222.6,2007.6
Panasonic,4237.2,2007.7
Panasonic,4251.8,2007.8
Panasonic,4266.4,2007.9
Panasonic,4281,2008
Panasonic,4275.4,2008.1
Panasonic,4269.8,2008.2
Panasonic,4264.2,2008.3
Panasonic,4258.6,2008.4
Panasonic,4253,2008.5
Panasonic,4247.4,2008.6
Panasonic,4241.8,2008.7
Panasonic,4236.2,2008.8
Panasonic,4230.6,2008.9
Panasonic,4225,2009
Panasonic,4237.6,2009.1
Panasonic,4250.2,2009.2
Panasonic,4262.8,2009.3
Panasonic,4275.4,2009.4
Panasonic,4288,2009.5
Panasonic,4300.6,2009.6
Panasonic,4313.2,2009.7
Panasonic,4325.8,2009.8
Panasonic,4338.4,2009.9
Panasonic,4351,2010
Panasonic,4420.6,2010.1
Panasonic,4490.2,2010.2
Panasonic,4559.8,2010.3
Panasonic,4629.4,2010.4
Panasonic,4699,2010.5
Panasonic,4768.6,2010.6
Panasonic,4838.2,2010.7
Panasonic,4907.8,2010.8
Panasonic,4977.4,2010.9
Panasonic,5047,2011
Panasonic,5118.8,2011.1
Panasonic,5190.6,2011.2
Panasonic,5262.4,2011.3
Panasonic,5334.2,2011.4
Panasonic,5406,2011.5
Panasonic,5477.8,2011.6
Panasonic,5549.6,2011.7
Panasonic,5621.4,2011.8
Panasonic,5693.2,2011.9
Panasonic,5765,2012
Panasonic,5770.6,2012.1
Panasonic,5776.2,2012.2
Panasonic,5781.8,2012.3
Panasonic,5787.4,2012.4
Panasonic,5793,2012.5
Panasonic,5798.6,2012.6
Panasonic,5804.2,2012.7
Panasonic,5809.8,2012.8
Panasonic,5815.4,2012.9
Panasonic,5821,2013
Panasonic,5869.2,2013.1
Panasonic,5917.4,2013.2
Panasonic,5965.6,2013.3
Panasonic,6013.8,2013.4
Panasonic,6062,2013.5
Panasonic,6110.2,2013.6
Panasonic,6158.4,2013.7
Panasonic,6206.6,2013.8
Panasonic,6254.8,2013.9
Panasonic,6303,2014
Panasonic,6316.3,2014.1
Panasonic,6329.6,2014.2
Panasonic,6342.9,2014.3
Panasonic,6356.2,2014.4
Panasonic,6369.5,2014.5
Panasonic,6382.8,2014.6
Panasonic,6396.1,2014.7
Panasonic,6409.4,2014.8
Panasonic,6422.7,2014.9
Panasonic,6436,2015
Panasonic,6428.9,2015.1
Panasonic,6421.8,2015.2
Panasonic,6414.7,2015.3
Panasonic,6407.6,2015.4
Panasonic,6400.5,2015.5
Panasonic,6393.4,2015.6
Panasonic,6386.3,2015.7
Panasonic,6379.2,2015.8
Panasonic,6372.1,2015.9
Panasonic,6365,2016
Panasonic,6326.8,2016.1
Panasonic,6288.6,2016.2
Panasonic,6250.4,2016.3
Panasonic,6212.2,2016.4
Panasonic,6174,2016.5
Panasonic,6135.8,2016.6
Panasonic,6097.6,2016.7
Panasonic,6059.4,2016.8
Panasonic,6021.2,2016.9
Panasonic,5983,2017
Panasonic,6014,2017.1
Panasonic,6045,2017.2
Panasonic,6076,2017.3
Panasonic,6107,2017.4
Panasonic,6138,2017.5
Panasonic,6169,2017.6
Panasonic,6200,2017.7
Panasonic,6231,2017.8
Panasonic,6262,2017.9
Panasonic,6293,2018
PayPal,NA,2000
PayPal,NA,2000.1
PayPal,NA,2000.2
PayPal,NA,2000.3
PayPal,NA,2000.4
PayPal,NA,2000.5
PayPal,NA,2000.6
PayPal,NA,2000.7
PayPal,NA,2000.8
PayPal,NA,2000.9
PayPal,NA,2001
PayPal,NA,2001.1
PayPal,NA,2001.2
PayPal,NA,2001.3
PayPal,NA,2001.4
PayPal,NA,2001.5
PayPal,NA,2001.6
PayPal,NA,2001.7
PayPal,NA,2001.8
PayPal,NA,2001.9
PayPal,NA,2002
PayPal,NA,2002.1
PayPal,NA,2002.2
PayPal,NA,2002.3
PayPal,NA,2002.4
PayPal,NA,2002.5
PayPal,NA,2002.6
PayPal,NA,2002.7
PayPal,NA,2002.8
PayPal,NA,2002.9
PayPal,NA,2003
PayPal,NA,2003.1
PayPal,NA,2003.2
PayPal,NA,2003.3
PayPal,NA,2003.4
PayPal,NA,2003.5
PayPal,NA,2003.6
PayPal,NA,2003.7
PayPal,NA,2003.8
PayPal,NA,2003.9
PayPal,NA,2004
PayPal,NA,2004.1
PayPal,NA,2004.2
PayPal,NA,2004.3
PayPal,NA,2004.4
PayPal,NA,2004.5
PayPal,NA,2004.6
PayPal,NA,2004.7
PayPal,NA,2004.8
PayPal,NA,2004.9
PayPal,NA,2005
PayPal,NA,2005.1
PayPal,NA,2005.2
PayPal,NA,2005.3
PayPal,NA,2005.4
PayPal,NA,2005.5
PayPal,NA,2005.6
PayPal,NA,2005.7
PayPal,NA,2005.8
PayPal,NA,2005.9
PayPal,NA,2006
PayPal,NA,2006.1
PayPal,NA,2006.2
PayPal,NA,2006.3
PayPal,NA,2006.4
PayPal,NA,2006.5
PayPal,NA,2006.6
PayPal,NA,2006.7
PayPal,NA,2006.8
PayPal,NA,2006.9
PayPal,NA,2007
PayPal,NA,2007.1
PayPal,NA,2007.2
PayPal,NA,2007.3
PayPal,NA,2007.4
PayPal,NA,2007.5
PayPal,NA,2007.6
PayPal,NA,2007.7
PayPal,NA,2007.8
PayPal,NA,2007.9
PayPal,NA,2008
PayPal,NA,2008.1
PayPal,NA,2008.2
PayPal,NA,2008.3
PayPal,NA,2008.4
PayPal,NA,2008.5
PayPal,NA,2008.6
PayPal,NA,2008.7
PayPal,NA,2008.8
PayPal,NA,2008.9
PayPal,NA,2009
PayPal,NA,2009.1
PayPal,NA,2009.2
PayPal,NA,2009.3
PayPal,NA,2009.4
PayPal,NA,2009.5
PayPal,NA,2009.6
PayPal,NA,2009.7
PayPal,NA,2009.8
PayPal,NA,2009.9
PayPal,NA,2010
PayPal,NA,2010.1
PayPal,NA,2010.2
PayPal,NA,2010.3
PayPal,NA,2010.4
PayPal,NA,2010.5
PayPal,NA,2010.6
PayPal,NA,2010.7
PayPal,NA,2010.8
PayPal,NA,2010.9
PayPal,NA,2011
PayPal,NA,2011.1
PayPal,NA,2011.2
PayPal,NA,2011.3
PayPal,NA,2011.4
PayPal,NA,2011.5
PayPal,NA,2011.6
PayPal,NA,2011.7
PayPal,NA,2011.8
PayPal,NA,2011.9
PayPal,NA,2012
PayPal,NA,2012.1
PayPal,NA,2012.2
PayPal,NA,2012.3
PayPal,NA,2012.4
PayPal,NA,2012.5
PayPal,NA,2012.6
PayPal,NA,2012.7
PayPal,NA,2012.8
PayPal,NA,2012.9
PayPal,NA,2013
PayPal,NA,2013.1
PayPal,NA,2013.2
PayPal,NA,2013.3
PayPal,NA,2013.4
PayPal,NA,2013.5
PayPal,NA,2013.6
PayPal,NA,2013.7
PayPal,NA,2013.8
PayPal,NA,2013.9
PayPal,NA,2014
PayPal,NA,2014.1
PayPal,NA,2014.2
PayPal,NA,2014.3
PayPal,NA,2014.4
PayPal,NA,2014.5
PayPal,NA,2014.6
PayPal,NA,2014.7
PayPal,NA,2014.8
PayPal,NA,2014.9
PayPal,4251,2015
PayPal,4309.8,2015.1
PayPal,4368.6,2015.2
PayPal,4427.4,2015.3
PayPal,4486.2,2015.4
PayPal,4545,2015.5
PayPal,4603.8,2015.6
PayPal,4662.6,2015.7
PayPal,4721.4,2015.8
PayPal,4780.2,2015.9
PayPal,4839,2016
PayPal,4895.9,2016.1
PayPal,4952.8,2016.2
PayPal,5009.7,2016.3
PayPal,5066.6,2016.4
PayPal,5123.5,2016.5
PayPal,5180.4,2016.6
PayPal,5237.3,2016.7
PayPal,5294.2,2016.8
PayPal,5351.1,2016.9
PayPal,5408,2017
PayPal,5529.3,2017.1
PayPal,5650.6,2017.2
PayPal,5771.9,2017.3
PayPal,5893.2,2017.4
PayPal,6014.5,2017.5
PayPal,6135.8,2017.6
PayPal,6257.1,2017.7
PayPal,6378.4,2017.8
PayPal,6499.7,2017.9
PayPal,6621,2018
Pepsi,6636,2000
Pepsi,6593.8,2000.1
Pepsi,6551.6,2000.2
Pepsi,6509.4,2000.3
Pepsi,6467.2,2000.4
Pepsi,6425,2000.5
Pepsi,6382.8,2000.6
Pepsi,6340.6,2000.7
Pepsi,6298.4,2000.8
Pepsi,6256.2,2000.9
Pepsi,6214,2001
Pepsi,6232,2001.1
Pepsi,6250,2001.2
Pepsi,6268,2001.3
Pepsi,6286,2001.4
Pepsi,6304,2001.5
Pepsi,6322,2001.6
Pepsi,6340,2001.7
Pepsi,6358,2001.8
Pepsi,6376,2001.9
Pepsi,6394,2002
Pepsi,6932.3,2002.1
Pepsi,7470.6,2002.2
Pepsi,8008.9,2002.3
Pepsi,8547.2,2002.4
Pepsi,9085.5,2002.5
Pepsi,9623.8,2002.6
Pepsi,10162.1,2002.7
Pepsi,10700.4,2002.8
Pepsi,11238.7,2002.9
Pepsi,11777,2003
Pepsi,11805.9,2003.1
Pepsi,11834.8,2003.2
Pepsi,11863.7,2003.3
Pepsi,11892.6,2003.4
Pepsi,11921.5,2003.5
Pepsi,11950.4,2003.6
Pepsi,11979.3,2003.7
Pepsi,12008.2,2003.8
Pepsi,12037.1,2003.9
Pepsi,12066,2004
Pepsi,12099.3,2004.1
Pepsi,12132.6,2004.2
Pepsi,12165.9,2004.3
Pepsi,12199.2,2004.4
Pepsi,12232.5,2004.5
Pepsi,12265.8,2004.6
Pepsi,12299.1,2004.7
Pepsi,12332.4,2004.8
Pepsi,12365.7,2004.9
Pepsi,12399,2005
Pepsi,12428.1,2005.1
Pepsi,12457.2,2005.2
Pepsi,12486.3,2005.3
Pepsi,12515.4,2005.4
Pepsi,12544.5,2005.5
Pepsi,12573.6,2005.6
Pepsi,12602.7,2005.7
Pepsi,12631.8,2005.8
Pepsi,12660.9,2005.9
Pepsi,12690,2006
Pepsi,12709.8,2006.1
Pepsi,12729.6,2006.2
Pepsi,12749.4,2006.3
Pepsi,12769.2,2006.4
Pepsi,12789,2006.5
Pepsi,12808.8,2006.6
Pepsi,12828.6,2006.7
Pepsi,12848.4,2006.8
Pepsi,12868.2,2006.9
Pepsi,12888,2007
Pepsi,12924.1,2007.1
Pepsi,12960.2,2007.2
Pepsi,12996.3,2007.3
Pepsi,13032.4,2007.4
Pepsi,13068.5,2007.5
Pepsi,13104.6,2007.6
Pepsi,13140.7,2007.7
Pepsi,13176.8,2007.8
Pepsi,13212.9,2007.9
Pepsi,13249,2008
Pepsi,13294.7,2008.1
Pepsi,13340.4,2008.2
Pepsi,13386.1,2008.3
Pepsi,13431.8,2008.4
Pepsi,13477.5,2008.5
Pepsi,13523.2,2008.6
Pepsi,13568.9,2008.7
Pepsi,13614.6,2008.8
Pepsi,13660.3,2008.9
Pepsi,13706,2009
Pepsi,13741.5,2009.1
Pepsi,13777,2009.2
Pepsi,13812.5,2009.3
Pepsi,13848,2009.4
Pepsi,13883.5,2009.5
Pepsi,13919,2009.6
Pepsi,13954.5,2009.7
Pepsi,13990,2009.8
Pepsi,14025.5,2009.9
Pepsi,14061,2010
Pepsi,14113.9,2010.1
Pepsi,14166.8,2010.2
Pepsi,14219.7,2010.3
Pepsi,14272.6,2010.4
Pepsi,14325.5,2010.5
Pepsi,14378.4,2010.6
Pepsi,14431.3,2010.7
Pepsi,14484.2,2010.8
Pepsi,14537.1,2010.9
Pepsi,14590,2011
Pepsi,14790.4,2011.1
Pepsi,14990.8,2011.2
Pepsi,15191.2,2011.3
Pepsi,15391.6,2011.4
Pepsi,15592,2011.5
Pepsi,15792.4,2011.6
Pepsi,15992.8,2011.7
Pepsi,16193.2,2011.8
Pepsi,16393.6,2011.9
Pepsi,16594,2012
Pepsi,16723.8,2012.1
Pepsi,16853.6,2012.2
Pepsi,16983.4,2012.3
Pepsi,17113.2,2012.4
Pepsi,17243,2012.5
Pepsi,17372.8,2012.6
Pepsi,17502.6,2012.7
Pepsi,17632.4,2012.8
Pepsi,17762.2,2012.9
Pepsi,17892,2013
Pepsi,18014.7,2013.1
Pepsi,18137.4,2013.2
Pepsi,18260.1,2013.3
Pepsi,18382.8,2013.4
Pepsi,18505.5,2013.5
Pepsi,18628.2,2013.6
Pepsi,18750.9,2013.7
Pepsi,18873.6,2013.8
Pepsi,18996.3,2013.9
Pepsi,19119,2014
Pepsi,19169.3,2014.1
Pepsi,19219.6,2014.2
Pepsi,19269.9,2014.3
Pepsi,19320.2,2014.4
Pepsi,19370.5,2014.5
Pepsi,19420.8,2014.6
Pepsi,19471.1,2014.7
Pepsi,19521.4,2014.8
Pepsi,19571.7,2014.9
Pepsi,19622,2015
Pepsi,19686.3,2015.1
Pepsi,19750.6,2015.2
Pepsi,19814.9,2015.3
Pepsi,19879.2,2015.4
Pepsi,19943.5,2015.5
Pepsi,20007.8,2015.6
Pepsi,20072.1,2015.7
Pepsi,20136.4,2015.8
Pepsi,20200.7,2015.9
Pepsi,20265,2016
Pepsi,20287.6,2016.1
Pepsi,20310.2,2016.2
Pepsi,20332.8,2016.3
Pepsi,20355.4,2016.4
Pepsi,20378,2016.5
Pepsi,20400.6,2016.6
Pepsi,20423.2,2016.7
Pepsi,20445.8,2016.8
Pepsi,20468.4,2016.9
Pepsi,20491,2017
Pepsi,20521.7,2017.1
Pepsi,20552.4,2017.2
Pepsi,20583.1,2017.3
Pepsi,20613.8,2017.4
Pepsi,20644.5,2017.5
Pepsi,20675.2,2017.6
Pepsi,20705.9,2017.7
Pepsi,20736.6,2017.8
Pepsi,20767.3,2017.9
Pepsi,20798,2018
Philips,5481,2000
Philips,5422.9,2000.1
Philips,5364.8,2000.2
Philips,5306.7,2000.3
Philips,5248.6,2000.4
Philips,5190.5,2000.5
Philips,5132.4,2000.6
Philips,5074.3,2000.7
Philips,5016.2,2000.8
Philips,4958.1,2000.9
Philips,4900,2001
Philips,4866.1,2001.1
Philips,4832.2,2001.2
Philips,4798.3,2001.3
Philips,4764.4,2001.4
Philips,4730.5,2001.5
Philips,4696.6,2001.6
Philips,4662.7,2001.7
Philips,4628.8,2001.8
Philips,4594.9,2001.9
Philips,4561,2002
Philips,4551.3,2002.1
Philips,4541.6,2002.2
Philips,4531.9,2002.3
Philips,4522.2,2002.4
Philips,4512.5,2002.5
Philips,4502.8,2002.6
Philips,4493.1,2002.7
Philips,4483.4,2002.8
Philips,4473.7,2002.9
Philips,4464,2003
Philips,4455.4,2003.1
Philips,4446.8,2003.2
Philips,4438.2,2003.3
Philips,4429.6,2003.4
Philips,4421,2003.5
Philips,4412.4,2003.6
Philips,4403.8,2003.7
Philips,4395.2,2003.8
Philips,4386.6,2003.9
Philips,4378,2004
Philips,4530.3,2004.1
Philips,4682.6,2004.2
Philips,4834.9,2004.3
Philips,4987.2,2004.4
Philips,5139.5,2004.5
Philips,5291.8,2004.6
Philips,5444.1,2004.7
Philips,5596.4,2004.8
Philips,5748.7,2004.9
Philips,5901,2005
Philips,5983.9,2005.1
Philips,6066.8,2005.2
Philips,6149.7,2005.3
Philips,6232.6,2005.4
Philips,6315.5,2005.5
Philips,6398.4,2005.6
Philips,6481.3,2005.7
Philips,6564.2,2005.8
Philips,6647.1,2005.9
Philips,6730,2006
Philips,6831.1,2006.1
Philips,6932.2,2006.2
Philips,7033.3,2006.3
Philips,7134.4,2006.4
Philips,7235.5,2006.5
Philips,7336.6,2006.6
Philips,7437.7,2006.7
Philips,7538.8,2006.8
Philips,7639.9,2006.9
Philips,7741,2007
Philips,7799.4,2007.1
Philips,7857.8,2007.2
Philips,7916.2,2007.3
Philips,7974.6,2007.4
Philips,8033,2007.5
Philips,8091.4,2007.6
Philips,8149.8,2007.7
Philips,8208.2,2007.8
Philips,8266.6,2007.9
Philips,8325,2008
Philips,8304.6,2008.1
Philips,8284.2,2008.2
Philips,8263.8,2008.3
Philips,8243.4,2008.4
Philips,8223,2008.5
Philips,8202.6,2008.6
Philips,8182.2,2008.7
Philips,8161.8,2008.8
Philips,8141.4,2008.9
Philips,8121,2009
Philips,8178.5,2009.1
Philips,8236,2009.2
Philips,8293.5,2009.3
Philips,8351,2009.4
Philips,8408.5,2009.5
Philips,8466,2009.6
Philips,8523.5,2009.7
Philips,8581,2009.8
Philips,8638.5,2009.9
Philips,8696,2010
Philips,8692.2,2010.1
Philips,8688.4,2010.2
Philips,8684.6,2010.3
Philips,8680.8,2010.4
Philips,8677,2010.5
Philips,8673.2,2010.6
Philips,8669.4,2010.7
Philips,8665.6,2010.8
Philips,8661.8,2010.9
Philips,8658,2011
Philips,8698.8,2011.1
Philips,8739.6,2011.2
Philips,8780.4,2011.3
Philips,8821.2,2011.4
Philips,8862,2011.5
Philips,8902.8,2011.6
Philips,8943.6,2011.7
Philips,8984.4,2011.8
Philips,9025.2,2011.9
Philips,9066,2012
Philips,9140.7,2012.1
Philips,9215.4,2012.2
Philips,9290.1,2012.3
Philips,9364.8,2012.4
Philips,9439.5,2012.5
Philips,9514.2,2012.6
Philips,9588.9,2012.7
Philips,9663.6,2012.8
Philips,9738.3,2012.9
Philips,9813,2013
Philips,9858.1,2013.1
Philips,9903.2,2013.2
Philips,9948.3,2013.3
Philips,9993.4,2013.4
Philips,10038.5,2013.5
Philips,10083.6,2013.6
Philips,10128.7,2013.7
Philips,10173.8,2013.8
Philips,10218.9,2013.9
Philips,10264,2014
Philips,10177.6,2014.1
Philips,10091.2,2014.2
Philips,10004.8,2014.3
Philips,9918.4,2014.4
Philips,9832,2014.5
Philips,9745.6,2014.6
Philips,9659.2,2014.7
Philips,9572.8,2014.8
Philips,9486.4,2014.9
Philips,9400,2015
Philips,9593.6,2015.1
Philips,9787.2,2015.2
Philips,9980.8,2015.3
Philips,10174.4,2015.4
Philips,10368,2015.5
Philips,10561.6,2015.6
Philips,10755.2,2015.7
Philips,10948.8,2015.8
Philips,11142.4,2015.9
Philips,11336,2016
Philips,11354.3,2016.1
Philips,11372.6,2016.2
Philips,11390.9,2016.3
Philips,11409.2,2016.4
Philips,11427.5,2016.5
Philips,11445.8,2016.6
Philips,11464.1,2016.7
Philips,11482.4,2016.8
Philips,11500.7,2016.9
Philips,11519,2017
Philips,11577.5,2017.1
Philips,11636,2017.2
Philips,11694.5,2017.3
Philips,11753,2017.4
Philips,11811.5,2017.5
Philips,11870,2017.6
Philips,11928.5,2017.7
Philips,11987,2017.8
Philips,12045.5,2017.9
Philips,12104,2018
Porsche,NA,2000
Porsche,NA,2000.1
Porsche,NA,2000.2
Porsche,NA,2000.3
Porsche,NA,2000.4
Porsche,NA,2000.5
Porsche,NA,2000.6
Porsche,NA,2000.7
Porsche,NA,2000.8
Porsche,NA,2000.9
Porsche,NA,2001
Porsche,NA,2001.1
Porsche,NA,2001.2
Porsche,NA,2001.3
Porsche,NA,2001.4
Porsche,NA,2001.5
Porsche,NA,2001.6
Porsche,NA,2001.7
Porsche,NA,2001.8
Porsche,NA,2001.9
Porsche,NA,2002
Porsche,NA,2002.1
Porsche,NA,2002.2
Porsche,NA,2002.3
Porsche,NA,2002.4
Porsche,NA,2002.5
Porsche,NA,2002.6
Porsche,NA,2002.7
Porsche,NA,2002.8
Porsche,NA,2002.9
Porsche,NA,2003
Porsche,NA,2003.1
Porsche,NA,2003.2
Porsche,NA,2003.3
Porsche,NA,2003.4
Porsche,NA,2003.5
Porsche,NA,2003.6
Porsche,NA,2003.7
Porsche,NA,2003.8
Porsche,NA,2003.9
Porsche,3646,2004
Porsche,3659.1,2004.1
Porsche,3672.2,2004.2
Porsche,3685.3,2004.3
Porsche,3698.4,2004.4
Porsche,3711.5,2004.5
Porsche,3724.6,2004.6
Porsche,3737.7,2004.7
Porsche,3750.8,2004.8
Porsche,3763.9,2004.9
Porsche,3777,2005
Porsche,3792,2005.1
Porsche,3807,2005.2
Porsche,3822,2005.3
Porsche,3837,2005.4
Porsche,3852,2005.5
Porsche,3867,2005.6
Porsche,3882,2005.7
Porsche,3897,2005.8
Porsche,3912,2005.9
Porsche,3927,2006
Porsche,3957.8,2006.1
Porsche,3988.6,2006.2
Porsche,4019.4,2006.3
Porsche,4050.2,2006.4
Porsche,4081,2006.5
Porsche,4111.8,2006.6
Porsche,4142.6,2006.7
Porsche,4173.4,2006.8
Porsche,4204.2,2006.9
Porsche,4235,2007
Porsche,4271.8,2007.1
Porsche,4308.6,2007.2
Porsche,4345.4,2007.3
Porsche,4382.2,2007.4
Porsche,4419,2007.5
Porsche,4455.8,2007.6
Porsche,4492.6,2007.7
Porsche,4529.4,2007.8
Porsche,4566.2,2007.9
Porsche,4603,2008
Porsche,4566.1,2008.1
Porsche,4529.2,2008.2
Porsche,4492.3,2008.3
Porsche,4455.4,2008.4
Porsche,4418.5,2008.5
Porsche,4381.6,2008.6
Porsche,4344.7,2008.7
Porsche,4307.8,2008.8
Porsche,4270.9,2008.9
Porsche,4234,2009
Porsche,4251,2009.1
Porsche,4268,2009.2
Porsche,4285,2009.3
Porsche,4302,2009.4
Porsche,4319,2009.5
Porsche,4336,2009.6
Porsche,4353,2009.7
Porsche,4370,2009.8
Porsche,4387,2009.9
Porsche,4404,2010
Porsche,4421.6,2010.1
Porsche,4439.2,2010.2
Porsche,4456.8,2010.3
Porsche,4474.4,2010.4
Porsche,4492,2010.5
Porsche,4509.6,2010.6
Porsche,4527.2,2010.7
Porsche,4544.8,2010.8
Porsche,4562.4,2010.9
Porsche,4580,2011
Porsche,4636.9,2011.1
Porsche,4693.8,2011.2
Porsche,4750.7,2011.3
Porsche,4807.6,2011.4
Porsche,4864.5,2011.5
Porsche,4921.4,2011.6
Porsche,4978.3,2011.7
Porsche,5035.2,2011.8
Porsche,5092.1,2011.9
Porsche,5149,2012
Porsche,5281.2,2012.1
Porsche,5413.4,2012.2
Porsche,5545.6,2012.3
Porsche,5677.8,2012.4
Porsche,5810,2012.5
Porsche,5942.2,2012.6
Porsche,6074.4,2012.7
Porsche,6206.6,2012.8
Porsche,6338.8,2012.9
Porsche,6471,2013
Porsche,6541,2013.1
Porsche,6611,2013.2
Porsche,6681,2013.3
Porsche,6751,2013.4
Porsche,6821,2013.5
Porsche,6891,2013.6
Porsche,6961,2013.7
Porsche,7031,2013.8
Porsche,7101,2013.9
Porsche,7171,2014
Porsche,7259.4,2014.1
Porsche,7347.8,2014.2
Porsche,7436.2,2014.3
Porsche,7524.6,2014.4
Porsche,7613,2014.5
Porsche,7701.4,2014.6
Porsche,7789.8,2014.7
Porsche,7878.2,2014.8
Porsche,7966.6,2014.9
Porsche,8055,2015
Porsche,8203.2,2015.1
Porsche,8351.4,2015.2
Porsche,8499.6,2015.3
Porsche,8647.8,2015.4
Porsche,8796,2015.5
Porsche,8944.2,2015.6
Porsche,9092.4,2015.7
Porsche,9240.6,2015.8
Porsche,9388.8,2015.9
Porsche,9537,2016
Porsche,9596.2,2016.1
Porsche,9655.4,2016.2
Porsche,9714.6,2016.3
Porsche,9773.8,2016.4
Porsche,9833,2016.5
Porsche,9892.2,2016.6
Porsche,9951.4,2016.7
Porsche,10010.6,2016.8
Porsche,10069.8,2016.9
Porsche,10129,2017
Porsche,10186.8,2017.1
Porsche,10244.6,2017.2
Porsche,10302.4,2017.3
Porsche,10360.2,2017.4
Porsche,10418,2017.5
Porsche,10475.8,2017.6
Porsche,10533.6,2017.7
Porsche,10591.4,2017.8
Porsche,10649.2,2017.9
Porsche,10707,2018
Prada,NA,2000
Prada,NA,2000.1
Prada,NA,2000.2
Prada,NA,2000.3
Prada,NA,2000.4
Prada,NA,2000.5
Prada,NA,2000.6
Prada,NA,2000.7
Prada,NA,2000.8
Prada,NA,2000.9
Prada,NA,2001
Prada,NA,2001.1
Prada,NA,2001.2
Prada,NA,2001.3
Prada,NA,2001.4
Prada,NA,2001.5
Prada,NA,2001.6
Prada,NA,2001.7
Prada,NA,2001.8
Prada,NA,2001.9
Prada,2489,2002
Prada,2493.6,2002.1
Prada,2498.2,2002.2
Prada,2502.8,2002.3
Prada,2507.4,2002.4
Prada,2512,2002.5
Prada,2516.6,2002.6
Prada,2521.2,2002.7
Prada,2525.8,2002.8
Prada,2530.4,2002.9
Prada,2535,2003
Prada,2538.3,2003.1
Prada,2541.6,2003.2
Prada,2544.9,2003.3
Prada,2548.2,2003.4
Prada,2551.5,2003.5
Prada,2554.8,2003.6
Prada,2558.1,2003.7
Prada,2561.4,2003.8
Prada,2564.7,2003.9
Prada,2568,2004
Prada,2587.2,2004.1
Prada,2606.4,2004.2
Prada,2625.6,2004.3
Prada,2644.8,2004.4
Prada,2664,2004.5
Prada,2683.2,2004.6
Prada,2702.4,2004.7
Prada,2721.6,2004.8
Prada,2740.8,2004.9
Prada,2760,2005
Prada,2771.4,2005.1
Prada,2782.8,2005.2
Prada,2794.2,2005.3
Prada,2805.6,2005.4
Prada,2817,2005.5
Prada,2828.4,2005.6
Prada,2839.8,2005.7
Prada,2851.2,2005.8
Prada,2862.6,2005.9
Prada,2874,2006
Prada,2915.2,2006.1
Prada,2956.4,2006.2
Prada,2997.6,2006.3
Prada,3038.8,2006.4
Prada,3080,2006.5
Prada,3121.2,2006.6
Prada,3162.4,2006.7
Prada,3203.6,2006.8
Prada,3244.8,2006.9
Prada,3286,2007
