name,value,year,lastValue
HSBC,,2007.9,13227
HSBC,,2008,13185
HSBC,,2008.1,13143
HSBC,,2008.2,12879.7
HSBC,,2008.3,12616.4
HSBC,,2008.4,12353.1
HSBC,,2008.5,12089.8
HSBC,,2008.6,11826.5
HSBC,,2008.7,11563.2
HSBC,,2008.8,11299.9
HSBC,,2008.9,11036.6
HSBC,,2009,10773.3
HSBC,,2009.1,10510
HSBC,,2009.2,10615.1
HSBC,,2009.3,10720.2
HSBC,,2009.4,10825.3
HSBC,,2009.5,10930.4
HSBC,,2009.6,11035.5
HSBC,,2009.7,11140.6
HSBC,,2009.8,11245.7
HSBC,,2009.9,11350.8
HSBC,,2010,11455.9
HSBC,,2010.1,11561
HSBC,,2010.2,11584.1
HSBC,,2010.3,11607.2
HSBC,,2010.4,11630.3
HSBC,,2010.5,11653.4
HSBC,,2010.6,11676.5
HSBC,,2010.7,11699.6
HSBC,,2010.8,11722.7
HSBC,,2010.9,11745.8
HSBC,,2011,11768.9
HSBC,,2011.1,11792
HSBC,,2011.2,11750.6
HSBC,,2011.3,11709.2
HSBC,,2011.4,11667.8
HSBC,,2011.5,11626.4
HSBC,,2011.6,11585
HSBC,,2011.7,11543.6
HSBC,,2011.8,11502.2
HSBC,,2011.9,11460.8
HSBC,,2012,11419.4
HSBC,,2012.1,11378
HSBC,,2012.2,11458.5
HSBC,,2012.3,11539
HSBC,,2012.4,11619.5
HSBC,,2012.5,11700
HSBC,,2012.6,11780.5
HSBC,,2012.7,11861
HSBC,,2012.8,11941.5
HSBC,,2012.9,12022
HSBC,,2013,12102.5
HSBC,,2013.1,12183
HSBC,,2013.2,12278.9
HSBC,,2013.3,12374.8
HSBC,,2013.4,12470.7
HSBC,,2013.5,12566.6
HSBC,,2013.6,12662.5
HSBC,,2013.7,12758.4
HSBC,,2013.8,12854.3
HSBC,,2013.9,12950.2
HSBC,,2014,13046.1
HSBC,,2014.1,13142
HSBC,,2014.2,12993.4
HSBC,,2014.3,12844.8
HSBC,,2014.4,12696.2
HSBC,,2014.5,12547.6
HSBC,,2014.6,12399
HSBC,,2014.7,12250.4
HSBC,,2014.8,12101.8
HSBC,,2014.9,11953.2
HSBC,,2015,11804.6
HSBC,,2015.1,11656
HSBC,,2015.2,11536.2
HSBC,,2015.3,11416.4
HSBC,,2015.4,11296.6
HSBC,,2015.5,11176.8
HSBC,,2015.6,11057
HSBC,,2015.7,10937.2
HSBC,,2015.8,10817.4
HSBC,,2015.9,10697.6
HSBC,,2016,10577.8
HSBC,,2016.1,10458
HSBC,,2016.2,10465.6
HSBC,,2016.3,10473.2
HSBC,,2016.4,10480.8
HSBC,,2016.5,10488.4
HSBC,,2016.6,10496
HSBC,,2016.7,10503.6
HSBC,,2016.8,10511.2
HSBC,,2016.9,10518.8
HSBC,,2017,10526.4
HSBC,,2017.1,10534
HSBC,,2017.2,10601.4
HSBC,,2017.3,10668.8
HSBC,,2017.4,10736.2
HSBC,,2017.5,10803.6
HSBC,,2017.6,10871
HSBC,,2017.7,10938.4
HSBC,,2017.8,11005.8
HSBC,,2017.9,11073.2
HSBC,,2018,11140.6
Huawei,,2000,NA
Huawei,,2000.1,NA
Huawei,,2000.2,NA
Huawei,,2000.3,NA
Huawei,,2000.4,NA
Huawei,,2000.5,NA
Huawei,,2000.6,NA
Huawei,,2000.7,NA
Huawei,,2000.8,NA
Huawei,,2000.9,NA
Huawei,,2001,NA
Huawei,,2001.1,NA
Huawei,,2001.2,NA
Huawei,,2001.3,NA
Huawei,,2001.4,NA
Huawei,,2001.5,NA
Huawei,,2001.6,NA
Huawei,,2001.7,NA
Huawei,,2001.8,NA
Huawei,,2001.9,NA
Huawei,,2002,NA
Huawei,,2002.1,NA
Huawei,,2002.2,NA
Huawei,,2002.3,NA
Huawei,,2002.4,NA
Huawei,,2002.5,NA
Huawei,,2002.6,NA
Huawei,,2002.7,NA
Huawei,,2002.8,NA
Huawei,,2002.9,NA
Huawei,,2003,NA
Huawei,,2003.1,NA
Huawei,,2003.2,NA
Huawei,,2003.3,NA
Huawei,,2003.4,NA
Huawei,,2003.5,NA
Huawei,,2003.6,NA
Huawei,,2003.7,NA
Huawei,,2003.8,NA
Huawei,,2003.9,NA
Huawei,,2004,NA
Huawei,,2004.1,NA
Huawei,,2004.2,NA
Huawei,,2004.3,NA
Huawei,,2004.4,NA
Huawei,,2004.5,NA
Huawei,,2004.6,NA
Huawei,,2004.7,NA
Huawei,,2004.8,NA
Huawei,,2004.9,NA
Huawei,,2005,NA
Huawei,,2005.1,NA
Huawei,,2005.2,NA
Huawei,,2005.3,NA
Huawei,,2005.4,NA
Huawei,,2005.5,NA
Huawei,,2005.6,NA
Huawei,,2005.7,NA
Huawei,,2005.8,NA
Huawei,,2005.9,NA
Huawei,,2006,NA
Huawei,,2006.1,NA
Huawei,,2006.2,NA
Huawei,,2006.3,NA
Huawei,,2006.4,NA
Huawei,,2006.5,NA
Huawei,,2006.6,NA
Huawei,,2006.7,NA
Huawei,,2006.8,NA
Huawei,,2006.9,NA
Huawei,,2007,NA
Huawei,,2007.1,NA
Huawei,,2007.2,NA
Huawei,,2007.3,NA
Huawei,,2007.4,NA
Huawei,,2007.5,NA
Huawei,,2007.6,NA
Huawei,,2007.7,NA
Huawei,,2007.8,NA
Huawei,,2007.9,NA
Huawei,,2008,NA
Huawei,,2008.1,NA
Huawei,,2008.2,NA
Huawei,,2008.3,NA
Huawei,,2008.4,NA
Huawei,,2008.5,NA
Huawei,,2008.6,NA
Huawei,,2008.7,NA
Huawei,,2008.8,NA
Huawei,,2008.9,NA
Huawei,,2009,NA
Huawei,,2009.1,NA
Huawei,,2009.2,NA
Huawei,,2009.3,NA
Huawei,,2009.4,NA
Huawei,,2009.5,NA
Huawei,,2009.6,NA
Huawei,,2009.7,NA
Huawei,,2009.8,NA
Huawei,,2009.9,NA
Huawei,,2010,NA
Huawei,,2010.1,NA
Huawei,,2010.2,NA
Huawei,,2010.3,NA
Huawei,,2010.4,NA
Huawei,,2010.5,NA
Huawei,,2010.6,NA
Huawei,,2010.7,NA
Huawei,,2010.8,NA
Huawei,,2010.9,NA
Huawei,,2011,NA
Huawei,,2011.1,NA
Huawei,,2011.2,NA
Huawei,,2011.3,NA
Huawei,,2011.4,NA
Huawei,,2011.5,NA
Huawei,,2011.6,NA
Huawei,,2011.7,NA
Huawei,,2011.8,NA
Huawei,,2011.9,NA
Huawei,,2012,NA
Huawei,,2012.1,NA
Huawei,,2012.2,NA
Huawei,,2012.3,NA
Huawei,,2012.4,NA
Huawei,,2012.5,NA
Huawei,,2012.6,NA
Huawei,,2012.7,NA
Huawei,,2012.8,NA
Huawei,,2012.9,NA
Huawei,,2013,NA
Huawei,,2013.1,NA
Huawei,,2013.2,NA
Huawei,,2013.3,NA
Huawei,,2013.4,NA
Huawei,,2013.5,NA
Huawei,,2013.6,NA
Huawei,,2013.7,NA
Huawei,,2013.8,NA
Huawei,,2013.9,NA
Huawei,,2014,4313
Huawei,,2014.1,4313
Huawei,,2014.2,4376.9
Huawei,,2014.3,4440.8
Huawei,,2014.4,4504.7
Huawei,,2014.5,4568.6
Huawei,,2014.6,4632.5
Huawei,,2014.7,4696.4
Huawei,,2014.8,4760.3
Huawei,,2014.9,4824.2
Huawei,,2015,4888.1
Huawei,,2015.1,4952
Huawei,,2015.2,5040.3
Huawei,,2015.3,5128.6
Huawei,,2015.4,5216.9
Huawei,,2015.5,5305.2
Huawei,,2015.6,5393.5
Huawei,,2015.7,5481.8
Huawei,,2015.8,5570.1
Huawei,,2015.9,5658.4
Huawei,,2016,5746.7
Huawei,,2016.1,5835
Huawei,,2016.2,5919.1
Huawei,,2016.3,6003.2
Huawei,,2016.4,6087.3
Huawei,,2016.5,6171.4
Huawei,,2016.6,6255.5
Huawei,,2016.7,6339.6
Huawei,,2016.8,6423.7
Huawei,,2016.9,6507.8
Huawei,,2017,6591.9
Huawei,,2017.1,6676
Huawei,,2017.2,6766.2
Huawei,,2017.3,6856.4
Huawei,,2017.4,6946.6
Huawei,,2017.5,7036.8
Huawei,,2017.6,7127
Huawei,,2017.7,7217.2
Huawei,,2017.8,7307.4
Huawei,,2017.9,7397.6
Huawei,,2018,7487.8
Hyundai,,2000,NA
Hyundai,,2000.1,NA
Hyundai,,2000.2,NA
Hyundai,,2000.3,NA
Hyundai,,2000.4,NA
Hyundai,,2000.5,NA
Hyundai,,2000.6,NA
Hyundai,,2000.7,NA
Hyundai,,2000.8,NA
Hyundai,,2000.9,NA
Hyundai,,2001,NA
Hyundai,,2001.1,NA
Hyundai,,2001.2,NA
Hyundai,,2001.3,NA
Hyundai,,2001.4,NA
Hyundai,,2001.5,NA
Hyundai,,2001.6,NA
Hyundai,,2001.7,NA
Hyundai,,2001.8,NA
Hyundai,,2001.9,NA
Hyundai,,2002,NA
Hyundai,,2002.1,NA
Hyundai,,2002.2,NA
Hyundai,,2002.3,NA
Hyundai,,2002.4,NA
Hyundai,,2002.5,NA
Hyundai,,2002.6,NA
Hyundai,,2002.7,NA
Hyundai,,2002.8,NA
Hyundai,,2002.9,NA
Hyundai,,2003,NA
Hyundai,,2003.1,NA
Hyundai,,2003.2,NA
Hyundai,,2003.3,NA
Hyundai,,2003.4,NA
Hyundai,,2003.5,NA
Hyundai,,2003.6,NA
Hyundai,,2003.7,NA
Hyundai,,2003.8,NA
Hyundai,,2003.9,NA
Hyundai,,2004,NA
Hyundai,,2004.1,NA
Hyundai,,2004.2,NA
Hyundai,,2004.3,NA
Hyundai,,2004.4,NA
Hyundai,,2004.5,NA
Hyundai,,2004.6,NA
Hyundai,,2004.7,NA
Hyundai,,2004.8,NA
Hyundai,,2004.9,NA
Hyundai,,2005,3480
Hyundai,,2005.1,3480
Hyundai,,2005.2,3539.8
Hyundai,,2005.3,3599.6
Hyundai,,2005.4,3659.4
Hyundai,,2005.5,3719.2
Hyundai,,2005.6,3779
Hyundai,,2005.7,3838.8
Hyundai,,2005.8,3898.6
Hyundai,,2005.9,3958.4
Hyundai,,2006,4018.2
Hyundai,,2006.1,4078
Hyundai,,2006.2,4115.5
Hyundai,,2006.3,4153
Hyundai,,2006.4,4190.5
Hyundai,,2006.5,4228
Hyundai,,2006.6,4265.5
Hyundai,,2006.7,4303
Hyundai,,2006.8,4340.5
Hyundai,,2006.9,4378
Hyundai,,2007,4415.5
Hyundai,,2007.1,4453
Hyundai,,2007.2,4492.3
Hyundai,,2007.3,4531.6
Hyundai,,2007.4,4570.9
Hyundai,,2007.5,4610.2
Hyundai,,2007.6,4649.5
Hyundai,,2007.7,4688.8
Hyundai,,2007.8,4728.1
Hyundai,,2007.9,4767.4
Hyundai,,2008,4806.7
Hyundai,,2008.1,4846
Hyundai,,2008.2,4821.8
Hyundai,,2008.3,4797.6
Hyundai,,2008.4,4773.4
Hyundai,,2008.5,4749.2
Hyundai,,2008.6,4725
Hyundai,,2008.7,4700.8
Hyundai,,2008.8,4676.6
Hyundai,,2008.9,4652.4
Hyundai,,2009,4628.2
Hyundai,,2009.1,4604
Hyundai,,2009.2,4646.9
Hyundai,,2009.3,4689.8
Hyundai,,2009.4,4732.7
Hyundai,,2009.5,4775.6
Hyundai,,2009.6,4818.5
Hyundai,,2009.7,4861.4
Hyundai,,2009.8,4904.3
Hyundai,,2009.9,4947.2
Hyundai,,2010,4990.1
Hyundai,,2010.1,5033
Hyundai,,2010.2,5130.2
Hyundai,,2010.3,5227.4
Hyundai,,2010.4,5324.6
Hyundai,,2010.5,5421.8
Hyundai,,2010.6,5519
Hyundai,,2010.7,5616.2
Hyundai,,2010.8,5713.4
Hyundai,,2010.9,5810.6
Hyundai,,2011,5907.8
Hyundai,,2011.1,6005
Hyundai,,2011.2,6151.8
Hyundai,,2011.3,6298.6
Hyundai,,2011.4,6445.4
Hyundai,,2011.5,6592.2
Hyundai,,2011.6,6739
Hyundai,,2011.7,6885.8
Hyundai,,2011.8,7032.6
Hyundai,,2011.9,7179.4
Hyundai,,2012,7326.2
Hyundai,,2012.1,7473
Hyundai,,2012.2,7626.1
Hyundai,,2012.3,7779.2
Hyundai,,2012.4,7932.3
Hyundai,,2012.5,8085.4
Hyundai,,2012.6,8238.5
Hyundai,,2012.7,8391.6
Hyundai,,2012.8,8544.7
Hyundai,,2012.9,8697.8
Hyundai,,2013,8850.9
Hyundai,,2013.1,9004
Hyundai,,2013.2,9144.5
Hyundai,,2013.3,9285
Hyundai,,2013.4,9425.5
Hyundai,,2013.5,9566
Hyundai,,2013.6,9706.5
Hyundai,,2013.7,9847
Hyundai,,2013.8,9987.5
Hyundai,,2013.9,10128
Hyundai,,2014,10268.5
Hyundai,,2014.1,10409
Hyundai,,2014.2,10497.4
Hyundai,,2014.3,10585.8
Hyundai,,2014.4,10674.2
Hyundai,,2014.5,10762.6
Hyundai,,2014.6,10851
Hyundai,,2014.7,10939.4
Hyundai,,2014.8,11027.8
Hyundai,,2014.9,11116.2
Hyundai,,2015,11204.6
Hyundai,,2015.1,11293
Hyundai,,2015.2,11418.4
Hyundai,,2015.3,11543.8
Hyundai,,2015.4,11669.2
Hyundai,,2015.5,11794.6
Hyundai,,2015.6,11920
Hyundai,,2015.7,12045.4
Hyundai,,2015.8,12170.8
Hyundai,,2015.9,12296.2
Hyundai,,2016,12421.6
Hyundai,,2016.1,12547
Hyundai,,2016.2,12611.6
Hyundai,,2016.3,12676.2
Hyundai,,2016.4,12740.8
Hyundai,,2016.5,12805.4
Hyundai,,2016.6,12870
Hyundai,,2016.7,12934.6
Hyundai,,2016.8,12999.2
Hyundai,,2016.9,13063.8
Hyundai,,2017,13128.4
Hyundai,,2017.1,13193
Hyundai,,2017.2,13227.2
Hyundai,,2017.3,13261.4
Hyundai,,2017.4,13295.6
Hyundai,,2017.5,13329.8
Hyundai,,2017.6,13364
Hyundai,,2017.7,13398.2
Hyundai,,2017.8,13432.4
Hyundai,,2017.9,13466.6
Hyundai,,2018,13500.8
IBM,,2000,53183
IBM,,2000.1,53183
IBM,,2000.2,53139.9
IBM,,2000.3,53096.8
IBM,,2000.4,53053.7
IBM,,2000.5,53010.6
IBM,,2000.6,52967.5
IBM,,2000.7,52924.4
IBM,,2000.8,52881.3
IBM,,2000.9,52838.2
IBM,,2001,52795.1
IBM,,2001.1,52752
IBM,,2001.2,52595.6
IBM,,2001.3,52439.2
IBM,,2001.4,52282.8
IBM,,2001.5,52126.4
IBM,,2001.6,51970
IBM,,2001.7,51813.6
IBM,,2001.8,51657.2
IBM,,2001.9,51500.8
IBM,,2002,51344.4
IBM,,2002.1,51188
IBM,,2002.2,51245.9
IBM,,2002.3,51303.8
IBM,,2002.4,51361.7
IBM,,2002.5,51419.6
IBM,,2002.6,51477.5
IBM,,2002.7,51535.4
IBM,,2002.8,51593.3
IBM,,2002.9,51651.2
IBM,,2003,51709.1
IBM,,2003.1,51767
IBM,,2003.2,51969.4
IBM,,2003.3,52171.8
IBM,,2003.4,52374.2
IBM,,2003.5,52576.6
IBM,,2003.6,52779
IBM,,2003.7,52981.4
IBM,,2003.8,53183.8
IBM,,2003.9,53386.2
IBM,,2004,53588.6
IBM,,2004.1,53791
IBM,,2004.2,53749.5
IBM,,2004.3,53708
IBM,,2004.4,53666.5
IBM,,2004.5,53625
IBM,,2004.6,53583.5
IBM,,2004.7,53542
IBM,,2004.8,53500.5
IBM,,2004.9,53459
IBM,,2005,53417.5
IBM,,2005.1,53376
IBM,,2005.2,53658.5
IBM,,2005.3,53941
IBM,,2005.4,54223.5
IBM,,2005.5,54506
IBM,,2005.6,54788.5
IBM,,2005.7,55071
IBM,,2005.8,55353.5
IBM,,2005.9,55636
IBM,,2006,55918.5
IBM,,2006.1,56201
IBM,,2006.2,56289.9
IBM,,2006.3,56378.8
IBM,,2006.4,56467.7
IBM,,2006.5,56556.6
IBM,,2006.6,56645.5
IBM,,2006.7,56734.4
IBM,,2006.8,56823.3
IBM,,2006.9,56912.2
IBM,,2007,57001.1
IBM,,2007.1,57090
IBM,,2007.2,57284.1
IBM,,2007.3,57478.2
IBM,,2007.4,57672.3
IBM,,2007.5,57866.4
IBM,,2007.6,58060.5
IBM,,2007.7,58254.6
IBM,,2007.8,58448.7
IBM,,2007.9,58642.8
IBM,,2008,58836.9
IBM,,2008.1,59031
IBM,,2008.2,59149
IBM,,2008.3,59267
IBM,,2008.4,59385
IBM,,2008.5,59503
IBM,,2008.6,59621
IBM,,2008.7,59739
IBM,,2008.8,59857
IBM,,2008.9,59975
IBM,,2009,60093
IBM,,2009.1,60211
IBM,,2009.2,60662.6
IBM,,2009.3,61114.2
IBM,,2009.4,61565.8
IBM,,2009.5,62017.4
IBM,,2009.6,62469
IBM,,2009.7,62920.6
IBM,,2009.8,63372.2
IBM,,2009.9,63823.8
IBM,,2010,64275.4
IBM,,2010.1,64727
IBM,,2010.2,65244.8
IBM,,2010.3,65762.6
IBM,,2010.4,66280.4
IBM,,2010.5,66798.2
IBM,,2010.6,67316
IBM,,2010.7,67833.8
IBM,,2010.8,68351.6
IBM,,2010.9,68869.4
IBM,,2011,69387.2
IBM,,2011.1,69905
IBM,,2011.2,70467.7
IBM,,2011.3,71030.4
IBM,,2011.4,71593.1
IBM,,2011.5,72155.8
IBM,,2011.6,72718.5
IBM,,2011.7,73281.2
IBM,,2011.8,73843.9
IBM,,2011.9,74406.6
IBM,,2012,74969.3
IBM,,2012.1,75532
IBM,,2012.2,75859.6
IBM,,2012.3,76187.2
IBM,,2012.4,76514.8
IBM,,2012.5,76842.4
IBM,,2012.6,77170
IBM,,2012.7,77497.6
IBM,,2012.8,77825.2
IBM,,2012.9,78152.8
IBM,,2013,78480.4
IBM,,2013.1,78808
IBM,,2013.2,78151.6
IBM,,2013.3,77495.2
IBM,,2013.4,76838.8
IBM,,2013.5,76182.4
IBM,,2013.6,75526
IBM,,2013.7,74869.6
IBM,,2013.8,74213.2
IBM,,2013.9,73556.8
IBM,,2014,72900.4
IBM,,2014.1,72244
IBM,,2014.2,71529.1
IBM,,2014.3,70814.2
IBM,,2014.4,70099.3
IBM,,2014.5,69384.4
IBM,,2014.6,68669.5
IBM,,2014.7,67954.6
IBM,,2014.8,67239.7
IBM,,2014.9,66524.8
IBM,,2015,65809.9
IBM,,2015.1,65095
IBM,,2015.2,63835.5
IBM,,2015.3,62576
IBM,,2015.4,61316.5
IBM,,2015.5,60057
IBM,,2015.6,58797.5
IBM,,2015.7,57538
IBM,,2015.8,56278.5
IBM,,2015.9,55019
IBM,,2016,53759.5
IBM,,2016.1,52500
IBM,,2016.2,51932.9
IBM,,2016.3,51365.8
IBM,,2016.4,50798.7
IBM,,2016.5,50231.6
IBM,,2016.6,49664.5
IBM,,2016.7,49097.4
IBM,,2016.8,48530.3
IBM,,2016.9,47963.2
IBM,,2017,47396.1
IBM,,2017.1,46829
IBM,,2017.2,46443.3
IBM,,2017.3,46057.6
IBM,,2017.4,45671.9
IBM,,2017.5,45286.2
IBM,,2017.6,44900.5
IBM,,2017.7,44514.8
IBM,,2017.8,44129.1
IBM,,2017.9,43743.4
IBM,,2018,43357.7
IKEA,,2000,6031
IKEA,,2000.1,6031
IKEA,,2000.2,6028.4
IKEA,,2000.3,6025.8
IKEA,,2000.4,6023.2
IKEA,,2000.5,6020.6
IKEA,,2000.6,6018
IKEA,,2000.7,6015.4
IKEA,,2000.8,6012.8
IKEA,,2000.9,6010.2
IKEA,,2001,6007.6
IKEA,,2001.1,6005
IKEA,,2001.2,6059
IKEA,,2001.3,6113
IKEA,,2001.4,6167
IKEA,,2001.5,6221
IKEA,,2001.6,6275
IKEA,,2001.7,6329
IKEA,,2001.8,6383
IKEA,,2001.9,6437
IKEA,,2002,6491
IKEA,,2002.1,6545
IKEA,,2002.2,6582.3
IKEA,,2002.3,6619.6
IKEA,,2002.4,6656.9
IKEA,,2002.5,6694.2
IKEA,,2002.6,6731.5
IKEA,,2002.7,6768.8
IKEA,,2002.8,6806.1
IKEA,,2002.9,6843.4
IKEA,,2003,6880.7
IKEA,,2003.1,6918
IKEA,,2003.2,6944.4
IKEA,,2003.3,6970.8
IKEA,,2003.4,6997.2
IKEA,,2003.5,7023.6
IKEA,,2003.6,7050
IKEA,,2003.7,7076.4
IKEA,,2003.8,7102.8
IKEA,,2003.9,7129.2
IKEA,,2004,7155.6
IKEA,,2004.1,7182
IKEA,,2004.2,7245.5
IKEA,,2004.3,7309
IKEA,,2004.4,7372.5
IKEA,,2004.5,7436
IKEA,,2004.6,7499.5
IKEA,,2004.7,7563
IKEA,,2004.8,7626.5
IKEA,,2004.9,7690
IKEA,,2005,7753.5
IKEA,,2005.1,7817
IKEA,,2005.2,7911.6
IKEA,,2005.3,8006.2
IKEA,,2005.4,8100.8
IKEA,,2005.5,8195.4
IKEA,,2005.6,8290
IKEA,,2005.7,8384.6
IKEA,,2005.8,8479.2
IKEA,,2005.9,8573.8
IKEA,,2006,8668.4
IKEA,,2006.1,8763
IKEA,,2006.2,8895.4
IKEA,,2006.3,9027.8
IKEA,,2006.4,9160.2
IKEA,,2006.5,9292.6
IKEA,,2006.6,9425
IKEA,,2006.7,9557.4
IKEA,,2006.8,9689.8
IKEA,,2006.9,9822.2
IKEA,,2007,9954.6
IKEA,,2007.1,10087
IKEA,,2007.2,10169.6
IKEA,,2007.3,10252.2
IKEA,,2007.4,10334.8
IKEA,,2007.5,10417.4
IKEA,,2007.6,10500
IKEA,,2007.7,10582.6
IKEA,,2007.8,10665.2
IKEA,,2007.9,10747.8
IKEA,,2008,10830.4
IKEA,,2008.1,10913
IKEA,,2008.2,11022.1
IKEA,,2008.3,11131.2
IKEA,,2008.4,11240.3
IKEA,,2008.5,11349.4
IKEA,,2008.6,11458.5
IKEA,,2008.7,11567.6
IKEA,,2008.8,11676.7
IKEA,,2008.9,11785.8
IKEA,,2009,11894.9
IKEA,,2009.1,12004
IKEA,,2009.2,12052.3
IKEA,,2009.3,12100.6
IKEA,,2009.4,12148.9
IKEA,,2009.5,12197.2
IKEA,,2009.6,12245.5
IKEA,,2009.7,12293.8
IKEA,,2009.8,12342.1
IKEA,,2009.9,12390.4
IKEA,,2010,12438.7
IKEA,,2010.1,12487
IKEA,,2010.2,12424.6
IKEA,,2010.3,12362.2
IKEA,,2010.4,12299.8
IKEA,,2010.5,12237.4
IKEA,,2010.6,12175
IKEA,,2010.7,12112.6
IKEA,,2010.8,12050.2
IKEA,,2010.9,11987.8
IKEA,,2011,11925.4
IKEA,,2011.1,11863
IKEA,,2011.2,11957.5
IKEA,,2011.3,12052
IKEA,,2011.4,12146.5
IKEA,,2011.5,12241
IKEA,,2011.6,12335.5
IKEA,,2011.7,12430
IKEA,,2011.8,12524.5
IKEA,,2011.9,12619
IKEA,,2012,12713.5
IKEA,,2012.1,12808
IKEA,,2012.2,12909
IKEA,,2012.3,13010
IKEA,,2012.4,13111
IKEA,,2012.5,13212
IKEA,,2012.6,13313
IKEA,,2012.7,13414
IKEA,,2012.8,13515
IKEA,,2012.9,13616
IKEA,,2013,13717
IKEA,,2013.1,13818
IKEA,,2013.2,14024.7
IKEA,,2013.3,14231.4
IKEA,,2013.4,14438.1
IKEA,,2013.5,14644.8
IKEA,,2013.6,14851.5
IKEA,,2013.7,15058.2
IKEA,,2013.8,15264.9
IKEA,,2013.9,15471.6
IKEA,,2014,15678.3
IKEA,,2014.1,15885
IKEA,,2014.2,15950.6
IKEA,,2014.3,16016.2
IKEA,,2014.4,16081.8
IKEA,,2014.5,16147.4
IKEA,,2014.6,16213
IKEA,,2014.7,16278.6
IKEA,,2014.8,16344.2
IKEA,,2014.9,16409.8
IKEA,,2015,16475.4
IKEA,,2015.1,16541
IKEA,,2015.2,16670.3
IKEA,,2015.3,16799.6
IKEA,,2015.4,16928.9
IKEA,,2015.5,17058.2
IKEA,,2015.6,17187.5
IKEA,,2015.7,17316.8
IKEA,,2015.8,17446.1
IKEA,,2015.9,17575.4
IKEA,,2016,17704.7
IKEA,,2016.1,17834
IKEA,,2016.2,17897.8
IKEA,,2016.3,17961.6
IKEA,,2016.4,18025.4
IKEA,,2016.5,18089.2
IKEA,,2016.6,18153
IKEA,,2016.7,18216.8
IKEA,,2016.8,18280.6
IKEA,,2016.9,18344.4
IKEA,,2017,18408.2
IKEA,,2017.1,18472
IKEA,,2017.2,18370.6
IKEA,,2017.3,18269.2
IKEA,,2017.4,18167.8
IKEA,,2017.5,18066.4
IKEA,,2017.6,17965
IKEA,,2017.7,17863.6
IKEA,,2017.8,17762.2
IKEA,,2017.9,17660.8
IKEA,,2018,17559.4
Intel,,2000,39048
Intel,,2000.1,39048
Intel,,2000.2,38609.7
Intel,,2000.3,38171.4
Intel,,2000.4,37733.1
Intel,,2000.5,37294.8
Intel,,2000.6,36856.5
Intel,,2000.7,36418.2
Intel,,2000.8,35979.9
Intel,,2000.9,35541.6
Intel,,2001,35103.3
Intel,,2001.1,34665
Intel,,2001.2,34284.6
Intel,,2001.3,33904.2
Intel,,2001.4,33523.8
Intel,,2001.5,33143.4
Intel,,2001.6,32763
Intel,,2001.7,32382.6
Intel,,2001.8,32002.2
Intel,,2001.9,31621.8
Intel,,2002,31241.4
Intel,,2002.1,30861
Intel,,2002.2,30886.1
Intel,,2002.3,30911.2
Intel,,2002.4,30936.3
Intel,,2002.5,30961.4
Intel,,2002.6,30986.5
Intel,,2002.7,31011.6
Intel,,2002.8,31036.7
Intel,,2002.9,31061.8
Intel,,2003,31086.9
Intel,,2003.1,31112
Intel,,2003.2,31350.7
Intel,,2003.3,31589.4
Intel,,2003.4,31828.1
Intel,,2003.5,32066.8
Intel,,2003.6,32305.5
Intel,,2003.7,32544.2
Intel,,2003.8,32782.9
Intel,,2003.9,33021.6
Intel,,2004,33260.3
Intel,,2004.1,33499
Intel,,2004.2,33707.9
Intel,,2004.3,33916.8
Intel,,2004.4,34125.7
Intel,,2004.5,34334.6
Intel,,2004.6,34543.5
Intel,,2004.7,34752.4
Intel,,2004.8,34961.3
Intel,,2004.9,35170.2
Intel,,2005,35379.1
Intel,,2005.1,35588
Intel,,2005.2,35261.1
Intel,,2005.3,34934.2
Intel,,2005.4,34607.3
Intel,,2005.5,34280.4
Intel,,2005.6,33953.5
Intel,,2005.7,33626.6
Intel,,2005.8,33299.7
Intel,,2005.9,32972.8
Intel,,2006,32645.9
Intel,,2006.1,32319
Intel,,2006.2,32182.5
Intel,,2006.3,32046
Intel,,2006.4,31909.5
Intel,,2006.5,31773
Intel,,2006.6,31636.5
Intel,,2006.7,31500
Intel,,2006.8,31363.5
Intel,,2006.9,31227
Intel,,2007,31090.5
Intel,,2007.1,30954
Intel,,2007.2,30984.7
Intel,,2007.3,31015.4
Intel,,2007.4,31046.1
Intel,,2007.5,31076.8
Intel,,2007.6,31107.5
Intel,,2007.7,31138.2
Intel,,2007.8,31168.9
Intel,,2007.9,31199.6
Intel,,2008,31230.3
Intel,,2008.1,31261
Intel,,2008.2,31198.5
Intel,,2008.3,31136
Intel,,2008.4,31073.5
Intel,,2008.5,31011
Intel,,2008.6,30948.5
Intel,,2008.7,30886
Intel,,2008.8,30823.5
Intel,,2008.9,30761
Intel,,2009,30698.5
Intel,,2009.1,30636
Intel,,2009.2,30773.9
Intel,,2009.3,30911.8
Intel,,2009.4,31049.7
Intel,,2009.5,31187.6
Intel,,2009.6,31325.5
Intel,,2009.7,31463.4
Intel,,2009.8,31601.3
Intel,,2009.9,31739.2
Intel,,2010,31877.1
Intel,,2010.1,32015
Intel,,2010.2,32335.2
Intel,,2010.3,32655.4
Intel,,2010.4,32975.6
Intel,,2010.5,33295.8
Intel,,2010.6,33616
Intel,,2010.7,33936.2
Intel,,2010.8,34256.4
Intel,,2010.9,34576.6
Intel,,2011,34896.8
Intel,,2011.1,35217
Intel,,2011.2,35633.8
Intel,,2011.3,36050.6
