name,value,year,lastValue
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,NA,,NA
Huawei,4313,,4313
Huawei,4376.9,,4313
Huawei,4440.8,,4376.9
Huawei,4504.7,,4440.8
Huawei,4568.6,,4504.7
Huawei,4632.5,,4568.6
Huawei,4696.4,,4632.5
Huawei,4760.3,,4696.4
Huawei,4824.2,,4760.3
Huawei,4888.1,,4824.2
Huawei,4952,,4888.1
Huawei,5040.3,,4952
Huawei,5128.6,,5040.3
Huawei,5216.9,,5128.6
Huawei,5305.2,,5216.9
Huawei,5393.5,,5305.2
Huawei,5481.8,,5393.5
Huawei,5570.1,,5481.8
Huawei,5658.4,,5570.1
Huawei,5746.7,,5658.4
Huawei,5835,,5746.7
Huawei,5919.1,,5835
Huawei,6003.2,,5919.1
Huawei,6087.3,,6003.2
Huawei,6171.4,,6087.3
Huawei,6255.5,,6171.4
Huawei,6339.6,,6255.5
Huawei,6423.7,,6339.6
Huawei,6507.8,,6423.7
Huawei,6591.9,,6507.8
Huawei,6676,,6591.9
Huawei,6766.2,,6676
Huawei,6856.4,,6766.2
Huawei,6946.6,,6856.4
Huawei,7036.8,,6946.6
Huawei,7127,,7036.8
Huawei,7217.2,,7127
Huawei,7307.4,,7217.2
Huawei,7397.6,,7307.4
Huawei,7487.8,,7397.6
Huawei,7578,,7487.8
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,NA,,NA
Hyundai,3480,,3480
Hyundai,3539.8,,3480
Hyundai,3599.6,,3539.8
Hyundai,3659.4,,3599.6
Hyundai,3719.2,,3659.4
Hyundai,3779,,3719.2
Hyundai,3838.8,,3779
Hyundai,3898.6,,3838.8
Hyundai,3958.4,,3898.6
Hyundai,4018.2,,3958.4
Hyundai,4078,,4018.2
Hyundai,4115.5,,4078
Hyundai,4153,,4115.5
Hyundai,4190.5,,4153
Hyundai,4228,,4190.5
Hyundai,4265.5,,4228
Hyundai,4303,,4265.5
Hyundai,4340.5,,4303
Hyundai,4378,,4340.5
Hyundai,4415.5,,4378
Hyundai,4453,,4415.5
Hyundai,4492.3,,4453
Hyundai,4531.6,,4492.3
Hyundai,4570.9,,4531.6
Hyundai,4610.2,,4570.9
Hyundai,4649.5,,4610.2
Hyundai,4688.8,,4649.5
Hyundai,4728.1,,4688.8
Hyundai,4767.4,,4728.1
Hyundai,4806.7,,4767.4
Hyundai,4846,,4806.7
Hyundai,4821.8,,4846
Hyundai,4797.6,,4821.8
Hyundai,4773.4,,4797.6
Hyundai,4749.2,,4773.4
Hyundai,4725,,4749.2
Hyundai,4700.8,,4725
Hyundai,4676.6,,4700.8
Hyundai,4652.4,,4676.6
Hyundai,4628.2,,4652.4
Hyundai,4604,,4628.2
Hyundai,4646.9,,4604
Hyundai,4689.8,,4646.9
Hyundai,4732.7,,4689.8
Hyundai,4775.6,,4732.7
Hyundai,4818.5,,4775.6
Hyundai,4861.4,,4818.5
Hyundai,4904.3,,4861.4
Hyundai,4947.2,,4904.3
Hyundai,4990.1,,4947.2
Hyundai,5033,,4990.1
Hyundai,5130.2,,5033
Hyundai,5227.4,,5130.2
Hyundai,5324.6,,5227.4
Hyundai,5421.8,,5324.6
Hyundai,5519,,5421.8
Hyundai,5616.2,,5519
Hyundai,5713.4,,5616.2
Hyundai,5810.6,,5713.4
Hyundai,5907.8,,5810.6
Hyundai,6005,,5907.8
Hyundai,6151.8,,6005
Hyundai,6298.6,,6151.8
Hyundai,6445.4,,6298.6
Hyundai,6592.2,,6445.4
Hyundai,6739,,6592.2
Hyundai,6885.8,,6739
Hyundai,7032.6,,6885.8
Hyundai,7179.4,,7032.6
Hyundai,7326.2,,7179.4
Hyundai,7473,,7326.2
Hyundai,7626.1,,7473
Hyundai,7779.2,,7626.1
Hyundai,7932.3,,7779.2
Hyundai,8085.4,,7932.3
Hyundai,8238.5,,8085.4
Hyundai,8391.6,,8238.5
Hyundai,8544.7,,8391.6
Hyundai,8697.8,,8544.7
Hyundai,8850.9,,8697.8
Hyundai,9004,,8850.9
Hyundai,9144.5,,9004
Hyundai,9285,,9144.5
Hyundai,9425.5,,9285
Hyundai,9566,,9425.5
Hyundai,9706.5,,9566
Hyundai,9847,,9706.5
Hyundai,9987.5,,9847
Hyundai,10128,,9987.5
Hyundai,10268.5,,10128
Hyundai,10409,,10268.5
Hyundai,10497.4,,10409
Hyundai,10585.8,,10497.4
Hyundai,10674.2,,10585.8
Hyundai,10762.6,,10674.2
Hyundai,10851,,10762.6
Hyundai,10939.4,,10851
Hyundai,11027.8,,10939.4
Hyundai,11116.2,,11027.8
Hyundai,11204.6,,11116.2
Hyundai,11293,,11204.6
Hyundai,11418.4,,11293
Hyundai,11543.8,,11418.4
Hyundai,11669.2,,11543.8
Hyundai,11794.6,,11669.2
Hyundai,11920,,11794.6
Hyundai,12045.4,,11920
Hyundai,12170.8,,12045.4
Hyundai,12296.2,,12170.8
Hyundai,12421.6,,12296.2
Hyundai,12547,,12421.6
Hyundai,12611.6,,12547
Hyundai,12676.2,,12611.6
Hyundai,12740.8,,12676.2
Hyundai,12805.4,,12740.8
Hyundai,12870,,12805.4
Hyundai,12934.6,,12870
Hyundai,12999.2,,12934.6
Hyundai,13063.8,,12999.2
Hyundai,13128.4,,13063.8
Hyundai,13193,,13128.4
Hyundai,13227.2,,13193
Hyundai,13261.4,,13227.2
Hyundai,13295.6,,13261.4
Hyundai,13329.8,,13295.6
Hyundai,13364,,13329.8
Hyundai,13398.2,,13364
Hyundai,13432.4,,13398.2
Hyundai,13466.6,,13432.4
Hyundai,13500.8,,13466.6
Hyundai,13535,,13500.8
IBM,53183,,53183
IBM,53139.9,,53183
IBM,53096.8,,53139.9
IBM,53053.7,,53096.8
IBM,53010.6,,53053.7
IBM,52967.5,,53010.6
IBM,52924.4,,52967.5
IBM,52881.3,,52924.4
IBM,52838.2,,52881.3
IBM,52795.1,,52838.2
IBM,52752,,52795.1
IBM,52595.6,,52752
IBM,52439.2,,52595.6
IBM,52282.8,,52439.2
IBM,52126.4,,52282.8
IBM,51970,,52126.4
IBM,51813.6,,51970
IBM,51657.2,,51813.6
IBM,51500.8,,51657.2
IBM,51344.4,,51500.8
IBM,51188,,51344.4
IBM,51245.9,,51188
IBM,51303.8,,51245.9
IBM,51361.7,,51303.8
IBM,51419.6,,51361.7
IBM,51477.5,,51419.6
IBM,51535.4,,51477.5
IBM,51593.3,,51535.4
IBM,51651.2,,51593.3
IBM,51709.1,,51651.2
IBM,51767,,51709.1
IBM,51969.4,,51767
IBM,52171.8,,51969.4
IBM,52374.2,,52171.8
IBM,52576.6,,52374.2
IBM,52779,,52576.6
IBM,52981.4,,52779
IBM,53183.8,,52981.4
IBM,53386.2,,53183.8
IBM,53588.6,,53386.2
IBM,53791,,53588.6
IBM,53749.5,,53791
IBM,53708,,53749.5
IBM,53666.5,,53708
IBM,53625,,53666.5
IBM,53583.5,,53625
IBM,53542,,53583.5
IBM,53500.5,,53542
IBM,53459,,53500.5
IBM,53417.5,,53459
IBM,53376,,53417.5
IBM,53658.5,,53376
IBM,53941,,53658.5
IBM,54223.5,,53941
IBM,54506,,54223.5
IBM,54788.5,,54506
IBM,55071,,54788.5
IBM,55353.5,,55071
IBM,55636,,55353.5
IBM,55918.5,,55636
IBM,56201,,55918.5
IBM,56289.9,,56201
IBM,56378.8,,56289.9
IBM,56467.7,,56378.8
IBM,56556.6,,56467.7
IBM,56645.5,,56556.6
IBM,56734.4,,56645.5
IBM,56823.3,,56734.4
IBM,56912.2,,56823.3
IBM,57001.1,,56912.2
IBM,57090,,57001.1
IBM,57284.1,,57090
IBM,57478.2,,57284.1
IBM,57672.3,,57478.2
IBM,57866.4,,57672.3
IBM,58060.5,,57866.4
IBM,58254.6,,58060.5
IBM,58448.7,,58254.6
IBM,58642.8,,58448.7
IBM,58836.9,,58642.8
IBM,59031,,58836.9
IBM,59149,,59031
IBM,59267,,59149
IBM,59385,,59267
IBM,59503,,59385
IBM,59621,,59503
IBM,59739,,59621
IBM,59857,,59739
IBM,59975,,59857
IBM,60093,,59975
IBM,60211,,60093
IBM,60662.6,,60211
IBM,61114.2,,60662.6
IBM,61565.8,,61114.2
IBM,62017.4,,61565.8
IBM,62469,,62017.4
IBM,62920.6,,62469
IBM,63372.2,,62920.6
IBM,63823.8,,63372.2
IBM,64275.4,,63823.8
IBM,64727,,64275.4
IBM,65244.8,,64727
IBM,65762.6,,65244.8
IBM,66280.4,,65762.6
IBM,66798.2,,66280.4
IBM,67316,,66798.2
IBM,67833.8,,67316
IBM,68351.6,,67833.8
IBM,68869.4,,68351.6
IBM,69387.2,,68869.4
IBM,69905,,69387.2
IBM,70467.7,,69905
IBM,71030.4,,70467.7
IBM,71593.1,,71030.4
IBM,72155.8,,71593.1
IBM,72718.5,,72155.8
IBM,73281.2,,72718.5
IBM,73843.9,,73281.2
IBM,74406.6,,73843.9
IBM,74969.3,,74406.6
IBM,75532,,74969.3
IBM,75859.6,,75532
IBM,76187.2,,75859.6
IBM,76514.8,,76187.2
IBM,76842.4,,76514.8
IBM,77170,,76842.4
IBM,77497.6,,77170
IBM,77825.2,,77497.6
IBM,78152.8,,77825.2
IBM,78480.4,,78152.8
IBM,78808,,78480.4
IBM,78151.6,,78808
IBM,77495.2,,78151.6
IBM,76838.8,,77495.2
IBM,76182.4,,76838.8
IBM,75526,,76182.4
IBM,74869.6,,75526
IBM,74213.2,,74869.6
IBM,73556.8,,74213.2
IBM,72900.4,,73556.8
IBM,72244,,72900.4
IBM,71529.1,,72244
IBM,70814.2,,71529.1
IBM,70099.3,,70814.2
IBM,69384.4,,70099.3
IBM,68669.5,,69384.4
IBM,67954.6,,68669.5
IBM,67239.7,,67954.6
IBM,66524.8,,67239.7
IBM,65809.9,,66524.8
IBM,65095,,65809.9
IBM,63835.5,,65095
IBM,62576,,63835.5
IBM,61316.5,,62576
IBM,60057,,61316.5
IBM,58797.5,,60057
IBM,57538,,58797.5
IBM,56278.5,,57538
IBM,55019,,56278.5
IBM,53759.5,,55019
IBM,52500,,53759.5
IBM,51932.9,,52500
IBM,51365.8,,51932.9
IBM,50798.7,,51365.8
IBM,50231.6,,50798.7
IBM,49664.5,,50231.6
IBM,49097.4,,49664.5
IBM,48530.3,,49097.4
IBM,47963.2,,48530.3
IBM,47396.1,,47963.2
IBM,46829,,47396.1
IBM,46443.3,,46829
IBM,46057.6,,46443.3
IBM,45671.9,,46057.6
IBM,45286.2,,45671.9
IBM,44900.5,,45286.2
IBM,44514.8,,44900.5
IBM,44129.1,,44514.8
IBM,43743.4,,44129.1
IBM,43357.7,,43743.4
IBM,42972,,43357.7
IKEA,6031,,6031
IKEA,6028.4,,6031
IKEA,6025.8,,6028.4
IKEA,6023.2,,6025.8
IKEA,6020.6,,6023.2
IKEA,6018,,6020.6
IKEA,6015.4,,6018
IKEA,6012.8,,6015.4
IKEA,6010.2,,6012.8
IKEA,6007.6,,6010.2
IKEA,6005,,6007.6
IKEA,6059,,6005
IKEA,6113,,6059
IKEA,6167,,6113
IKEA,6221,,6167
IKEA,6275,,6221
IKEA,6329,,6275
IKEA,6383,,6329
IKEA,6437,,6383
IKEA,6491,,6437
IKEA,6545,,6491
IKEA,6582.3,,6545
IKEA,6619.6,,6582.3
IKEA,6656.9,,6619.6
IKEA,6694.2,,6656.9
IKEA,6731.5,,6694.2
IKEA,6768.8,,6731.5
IKEA,6806.1,,6768.8
IKEA,6843.4,,6806.1
IKEA,6880.7,,6843.4
IKEA,6918,,6880.7
IKEA,6944.4,,6918
IKEA,6970.8,,6944.4
IKEA,6997.2,,6970.8
IKEA,7023.6,,6997.2
IKEA,7050,,7023.6
IKEA,7076.4,,7050
IKEA,7102.8,,7076.4
IKEA,7129.2,,7102.8
IKEA,7155.6,,7129.2
IKEA,7182,,7155.6
IKEA,7245.5,,7182
IKEA,7309,,7245.5
IKEA,7372.5,,7309
IKEA,7436,,7372.5
IKEA,7499.5,,7436
IKEA,7563,,7499.5
IKEA,7626.5,,7563
IKEA,7690,,7626.5
IKEA,7753.5,,7690
IKEA,7817,,7753.5
IKEA,7911.6,,7817
IKEA,8006.2,,7911.6
IKEA,8100.8,,8006.2
IKEA,8195.4,,8100.8
IKEA,8290,,8195.4
IKEA,8384.6,,8290
IKEA,8479.2,,8384.6
IKEA,8573.8,,8479.2
IKEA,8668.4,,8573.8
IKEA,8763,,8668.4
IKEA,8895.4,,8763
IKEA,9027.8,,8895.4
IKEA,9160.2,,9027.8
IKEA,9292.6,,9160.2
IKEA,9425,,9292.6
IKEA,9557.4,,9425
IKEA,9689.8,,9557.4
IKEA,9822.2,,9689.8
IKEA,9954.6,,9822.2
IKEA,10087,,9954.6
IKEA,10169.6,,10087
IKEA,10252.2,,10169.6
IKEA,10334.8,,10252.2
IKEA,10417.4,,10334.8
IKEA,10500,,10417.4
IKEA,10582.6,,10500
IKEA,10665.2,,10582.6
IKEA,10747.8,,10665.2
IKEA,10830.4,,10747.8
IKEA,10913,,10830.4
IKEA,11022.1,,10913
IKEA,11131.2,,11022.1
IKEA,11240.3,,11131.2
IKEA,11349.4,,11240.3
IKEA,11458.5,,11349.4
IKEA,11567.6,,11458.5
IKEA,11676.7,,11567.6
IKEA,11785.8,,11676.7
IKEA,11894.9,,11785.8
IKEA,12004,,11894.9
IKEA,12052.3,,12004
IKEA,12100.6,,12052.3
IKEA,12148.9,,12100.6
IKEA,12197.2,,12148.9
IKEA,12245.5,,12197.2
IKEA,12293.8,,12245.5
IKEA,12342.1,,12293.8
IKEA,12390.4,,12342.1
IKEA,12438.7,,12390.4
IKEA,12487,,12438.7
IKEA,12424.6,,12487
IKEA,12362.2,,12424.6
IKEA,12299.8,,12362.2
IKEA,12237.4,,12299.8
IKEA,12175,,12237.4
IKEA,12112.6,,12175
IKEA,12050.2,,12112.6
IKEA,11987.8,,12050.2
IKEA,11925.4,,11987.8
IKEA,11863,,11925.4
IKEA,11957.5,,11863
IKEA,12052,,11957.5
IKEA,12146.5,,12052
IKEA,12241,,12146.5
IKEA,12335.5,,12241
IKEA,12430,,12335.5
IKEA,12524.5,,12430
IKEA,12619,,12524.5
IKEA,12713.5,,12619
IKEA,12808,,12713.5
IKEA,12909,,12808
IKEA,13010,,12909
IKEA,13111,,13010
IKEA,13212,,13111
IKEA,13313,,13212
IKEA,13414,,13313
IKEA,13515,,13414
IKEA,13616,,13515
IKEA,13717,,13616
IKEA,13818,,13717
IKEA,14024.7,,13818
IKEA,14231.4,,14024.7
IKEA,14438.1,,14231.4
IKEA,14644.8,,14438.1
IKEA,14851.5,,14644.8
IKEA,15058.2,,14851.5
IKEA,15264.9,,15058.2
IKEA,15471.6,,15264.9
IKEA,15678.3,,15471.6
IKEA,15885,,15678.3
IKEA,15950.6,,15885
IKEA,16016.2,,15950.6
IKEA,16081.8,,16016.2
IKEA,16147.4,,16081.8
IKEA,16213,,16147.4
IKEA,16278.6,,16213
IKEA,16344.2,,16278.6
IKEA,16409.8,,16344.2
IKEA,16475.4,,16409.8
IKEA,16541,,16475.4
IKEA,16670.3,,16541
IKEA,16799.6,,16670.3
IKEA,16928.9,,16799.6
IKEA,17058.2,,16928.9
IKEA,17187.5,,17058.2
IKEA,17316.8,,17187.5
IKEA,17446.1,,17316.8
IKEA,17575.4,,17446.1
IKEA,17704.7,,17575.4
IKEA,17834,,17704.7
IKEA,17897.8,,17834
IKEA,17961.6,,17897.8
IKEA,18025.4,,17961.6
IKEA,18089.2,,18025.4
IKEA,18153,,18089.2
IKEA,18216.8,,18153
IKEA,18280.6,,18216.8
IKEA,18344.4,,18280.6
IKEA,18408.2,,18344.4
IKEA,18472,,18408.2
IKEA,18370.6,,18472
IKEA,18269.2,,18370.6
IKEA,18167.8,,18269.2
IKEA,18066.4,,18167.8
IKEA,17965,,18066.4
IKEA,17863.6,,17965
IKEA,17762.2,,17863.6
IKEA,17660.8,,17762.2
IKEA,17559.4,,17660.8
IKEA,17458,,17559.4
Intel,39048,,39048
Intel,38609.7,,39048
Intel,38171.4,,38609.7
Intel,37733.1,,38171.4
Intel,37294.8,,37733.1
Intel,36856.5,,37294.8
Intel,36418.2,,36856.5
Intel,35979.9,,36418.2
Intel,35541.6,,35979.9
Intel,35103.3,,35541.6
Intel,34665,,35103.3
Intel,34284.6,,34665
Intel,33904.2,,34284.6
Intel,33523.8,,33904.2
Intel,33143.4,,33523.8
Intel,32763,,33143.4
Intel,32382.6,,32763
Intel,32002.2,,32382.6
Intel,31621.8,,32002.2
Intel,31241.4,,31621.8
Intel,30861,,31241.4
Intel,30886.1,,30861
Intel,30911.2,,30886.1
Intel,30936.3,,30911.2
Intel,30961.4,,30936.3
Intel,30986.5,,30961.4
Intel,31011.6,,30986.5
Intel,31036.7,,31011.6
Intel,31061.8,,31036.7
Intel,31086.9,,31061.8
Intel,31112,,31086.9
Intel,31350.7,,31112
Intel,31589.4,,31350.7
Intel,31828.1,,31589.4
Intel,32066.8,,31828.1
Intel,32305.5,,32066.8
Intel,32544.2,,32305.5
Intel,32782.9,,32544.2
Intel,33021.6,,32782.9
Intel,33260.3,,33021.6
Intel,33499,,33260.3
Intel,33707.9,,33499
Intel,33916.8,,33707.9
Intel,34125.7,,33916.8
Intel,34334.6,,34125.7
Intel,34543.5,,34334.6
Intel,34752.4,,34543.5
Intel,34961.3,,34752.4
Intel,35170.2,,34961.3
Intel,35379.1,,35170.2
Intel,35588,,35379.1
Intel,35261.1,,35588
Intel,34934.2,,35261.1
Intel,34607.3,,34934.2
Intel,34280.4,,34607.3
Intel,33953.5,,34280.4
Intel,33626.6,,33953.5
Intel,33299.7,,33626.6
Intel,32972.8,,33299.7
Intel,32645.9,,32972.8
Intel,32319,,32645.9
Intel,32182.5,,32319
Intel,32046,,32182.5
Intel,31909.5,,32046
Intel,31773,,31909.5
Intel,31636.5,,31773
Intel,31500,,31636.5
Intel,31363.5,,31500
Intel,31227,,31363.5
Intel,31090.5,,31227
Intel,30954,,31090.5
Intel,30984.7,,30954
Intel,31015.4,,30984.7
Intel,31046.1,,31015.4
Intel,31076.8,,31046.1
Intel,31107.5,,31076.8
Intel,31138.2,,31107.5
Intel,31168.9,,31138.2
Intel,31199.6,,31168.9
Intel,31230.3,,31199.6
Intel,31261,,31230.3
Intel,31198.5,,31261
Intel,31136,,31198.5
Intel,31073.5,,31136
Intel,31011,,31073.5
Intel,30948.5,,31011
Intel,30886,,30948.5
Intel,30823.5,,30886
Intel,30761,,30823.5
Intel,30698.5,,30761
Intel,30636,,30698.5
Intel,30773.9,,30636
Intel,30911.8,,30773.9
Intel,31049.7,,30911.8
Intel,31187.6,,31049.7
Intel,31325.5,,31187.6
Intel,31463.4,,31325.5
Intel,31601.3,,31463.4
Intel,31739.2,,31601.3
Intel,31877.1,,31739.2
Intel,32015,,31877.1
Intel,32335.2,,32015
Intel,32655.4,,32335.2
Intel,32975.6,,32655.4
Intel,33295.8,,32975.6
Intel,33616,,33295.8
Intel,33936.2,,33616
Intel,34256.4,,33936.2
Intel,34576.6,,34256.4
Intel,34896.8,,34576.6
Intel,35217,,34896.8
Intel,35633.8,,35217
Intel,36050.6,,35633.8
Intel,36467.4,,36050.6
Intel,36884.2,,36467.4
Intel,37301,,36884.2
Intel,37717.8,,37301
Intel,38134.6,,37717.8
Intel,38551.4,,38134.6
Intel,38968.2,,38551.4
Intel,39385,,38968.2
Intel,39172.2,,39385
Intel,38959.4,,39172.2
Intel,38746.6,,38959.4
Intel,38533.8,,38746.6
Intel,38321,,38533.8
Intel,38108.2,,38321
Intel,37895.4,,38108.2
Intel,37682.6,,37895.4
Intel,37469.8,,37682.6
Intel,37257,,37469.8
Intel,36946.6,,37257
Intel,36636.2,,36946.6
Intel,36325.8,,36636.2
Intel,36015.4,,36325.8
Intel,35705,,36015.4
Intel,35394.6,,35705
Intel,35084.2,,35394.6
Intel,34773.8,,35084.2
Intel,34463.4,,34773.8
Intel,34153,,34463.4
Intel,34279.2,,34153
Intel,34405.4,,34279.2
Intel,34531.6,,34405.4
Intel,34657.8,,34531.6
Intel,34784,,34657.8
Intel,34910.2,,34784
Intel,35036.4,,34910.2
Intel,35162.6,,35036.4
Intel,35288.8,,35162.6
Intel,35415,,35288.8
Intel,35568.7,,35415
Intel,35722.4,,35568.7
Intel,35876.1,,35722.4
Intel,36029.8,,35876.1
Intel,36183.5,,36029.8
Intel,36337.2,,36183.5
Intel,36490.9,,36337.2
Intel,36644.6,,36490.9
Intel,36798.3,,36644.6
Intel,36952,,36798.3
Intel,37202.7,,36952
Intel,37453.4,,37202.7
Intel,37704.1,,37453.4
Intel,37954.8,,37704.1
Intel,38205.5,,37954.8
Intel,38456.2,,38205.5
Intel,38706.9,,38456.2
Intel,38957.6,,38706.9
Intel,39208.3,,38957.6
Intel,39459,,39208.3
Intel,39842.4,,39459
Intel,40225.8,,39842.4
Intel,40609.2,,40225.8
Intel,40992.6,,40609.2
Intel,41376,,40992.6
Intel,41759.4,,41376
Intel,42142.8,,41759.4
Intel,42526.2,,42142.8
Intel,42909.6,,42526.2
Intel,43293,,42909.6
J.P. Morgan,NA,,NA
J.P. Morgan,NA,,NA
J.P. Morgan,NA,,NA
J.P. Morgan,NA,,NA
J.P. Morgan,NA,,NA
J.P. Morgan,NA,,NA
J.P. Morgan,NA,,NA
J.P. Morgan,NA,,NA
J.P. Morgan,NA,,NA
J.P. Morgan,NA,,NA
J.P. Morgan,NA,,NA
J.P. Morgan,NA,,NA
J.P. Morgan,NA,,NA
J.P. Morgan,NA,,NA
J.P. Morgan,NA,,NA
J.P. Morgan,NA,,NA
J.P. Morgan,NA,,NA
J.P. Morgan,NA,,NA
J.P. Morgan,NA,,NA
J.P. Morgan,NA,,NA
J.P. Morgan,9693,,9693
J.P. Morgan,9635.7,,9693
J.P. Morgan,9578.4,,9635.7
J.P. Morgan,9521.1,,9578.4
J.P. Morgan,9463.8,,9521.1
J.P. Morgan,9406.5,,9463.8
J.P. Morgan,9349.2,,9406.5
J.P. Morgan,9291.9,,9349.2
J.P. Morgan,9234.6,,9291.9
J.P. Morgan,9177.3,,9234.6
J.P. Morgan,9120,,9177.3
J.P. Morgan,9186.2,,9120
J.P. Morgan,9252.4,,9186.2
J.P. Morgan,9318.6,,9252.4
J.P. Morgan,9384.8,,9318.6
J.P. Morgan,9451,,9384.8
J.P. Morgan,9517.2,,9451
J.P. Morgan,9583.4,,9517.2
J.P. Morgan,9649.6,,9583.4
J.P. Morgan,9715.8,,9649.6
J.P. Morgan,9782,,9715.8
J.P. Morgan,9749.3,,9782
J.P. Morgan,9716.6,,9749.3
J.P. Morgan,9683.9,,9716.6
J.P. Morgan,9651.2,,9683.9
J.P. Morgan,9618.5,,9651.2
J.P. Morgan,9585.8,,9618.5
J.P. Morgan,9553.1,,9585.8
J.P. Morgan,9520.4,,9553.1
J.P. Morgan,9487.7,,9520.4
J.P. Morgan,9455,,9487.7
J.P. Morgan,9530,,9455
J.P. Morgan,9605,,9530
J.P. Morgan,9680,,9605
J.P. Morgan,9755,,9680
J.P. Morgan,9830,,9755
J.P. Morgan,9905,,9830
J.P. Morgan,9980,,9905
J.P. Morgan,10055,,9980
J.P. Morgan,10130,,10055
J.P. Morgan,10205,,10130
J.P. Morgan,10327.8,,10205
J.P. Morgan,10450.6,,10327.8
J.P. Morgan,10573.4,,10450.6
J.P. Morgan,10696.2,,10573.4
J.P. Morgan,10819,,10696.2
J.P. Morgan,10941.8,,10819
J.P. Morgan,11064.6,,10941.8
J.P. Morgan,11187.4,,11064.6
J.P. Morgan,11310.2,,11187.4
J.P. Morgan,11433,,11310.2
J.P. Morgan,11367,,11433
J.P. Morgan,11301,,11367
J.P. Morgan,11235,,11301
J.P. Morgan,11169,,11235
J.P. Morgan,11103,,11169
J.P. Morgan,11037,,11103
J.P. Morgan,10971,,11037
J.P. Morgan,10905,,10971
J.P. Morgan,10839,,10905
J.P. Morgan,10773,,10839
J.P. Morgan,10650.7,,10773
J.P. Morgan,10528.4,,10650.7
J.P. Morgan,10406.1,,10528.4
J.P. Morgan,10283.8,,10406.1
J.P. Morgan,10161.5,,10283.8
J.P. Morgan,10039.2,,10161.5
J.P. Morgan,9916.9,,10039.2
J.P. Morgan,9794.6,,9916.9
J.P. Morgan,9672.3,,9794.6
J.P. Morgan,9550,,9672.3
J.P. Morgan,9826.4,,9550
J.P. Morgan,10102.8,,9826.4
J.P. Morgan,10379.2,,10102.8
J.P. Morgan,10655.6,,10379.2
J.P. Morgan,10932,,10655.6
J.P. Morgan,11208.4,,10932
J.P. Morgan,11484.8,,11208.4
J.P. Morgan,11761.2,,11484.8
J.P. Morgan,12037.6,,11761.2
J.P. Morgan,12314,,12037.6
J.P. Morgan,12326.3,,12314
J.P. Morgan,12338.6,,12326.3
J.P. Morgan,12350.9,,12338.6
J.P. Morgan,12363.2,,12350.9
